FECHA INICIO;FECHA TERMINO;CONCEPTO;LINE;KEY Equipment;UNIDAD;CONSUMO;ID;ID Unico;ID FABRICACION
1/07/2024;7/07/2024;Running Time;PMD;Admoist;[hrs];;231;;HxD VENA (pre-secado)
1/07/2024;7/07/2024;Running Time;PMD;DCCC;[hrs];;201;;HxD LAMINA (pre-secado)
1/07/2024;7/07/2024;Running Time;PMD;FIBEX;[hrs];;202;;
1/07/2024;7/07/2024;Running Time;PMD;HxD Lamina;[hrs];;204;;
1/07/2024;7/07/2024;Running Time;PMD;HxD Vena;[hrs];;205;;
1/07/2024;7/07/2024;VACIO;UTILITIES;B. Busch 1;[m3];47732,24031;316;316.6;
1/07/2024;7/07/2024;VACIO;UTILITIES;B. Busch 2;[m3];43246,72911;317;317.6;
1/07/2024;7/07/2024;VACIO;UTILITIES;B. Busch 3;[m3];16837,84965;318;318.6;
1/07/2024;7/07/2024;VACIO;UTILITIES;B. Busch 4;[m3];16053,51702;319;319.6;
1/07/2024;7/07/2024;VACIO;SMD;SMD;[m3];123870,3014;265;265.6;
1/07/2024;7/07/2024;VAPOR;PMD;Admoist;[Tn];0;231;231.7;HxD VENA (pre-secado)
1/07/2024;7/07/2024;VAPOR;PMD;DCCC;[Tn];6,76508297;201;201.7;HxD LAMINA (pre-secado)
1/07/2024;7/07/2024;VAPOR;FMD;G51;[kg];1993,437275;51;51.7; GRUPO 51
1/07/2024;7/07/2024;VAPOR;UTILITIES;MEDIDOR GENERAL;[Tn];48,99353111;225;225.7;MCE
1/07/2024;7/07/2024;VAPOR;UTILITIES;Otros;[Tn];;294;294.7;
1/07/2024;7/07/2024;VAPOR;PMD;STS Vena;[Tn];25,12625236;266;266.7;HxD VENA (pre-secado)
1/07/2024;7/07/2024;AGUA;PMD;TOTAL PMD;[m3];45,8;279;279.2;TOTAL PMD
1/07/2024;7/07/2024;VAPOR;PMD;TOTAL PMD;[Tn];43,99892555;279;279.7;TOTAL PMD
8/07/2024;14/07/2024;GAS;PMD;TOTAL PMD;[m3];4454,4;279;279.5;TOTAL PMD
8/07/2024;14/07/2024;AGUA;PMD;TOTAL PMD;[m3];69,5;279;279.2;TOTAL PMD
8/07/2024;14/07/2024;AGUA;PMD;Admoist;[m3];14,8;231;231.2;HxD VENA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;Agua caliente Primario;[m3];28;292;292.2;TOTAL PMD
8/07/2024;14/07/2024;AGUA;PMD;DCCC;[m3];2,3;201;201.2;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;FIBEX;[m3];2,3;202;202.2;
8/07/2024;14/07/2024;AGUA;PMD;HxD Lamina Control Spray;[m3];0,9;269;269.2;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;HxD Lamina Dummy Load;[m3];6;270;270.2;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;HxD Vena Control;[m3];0,3;271;271.2;HxD VENA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;HxD Vena Dummy Load;[m3];0,9;272;272.2;HxD VENA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;Lavado Admoist;[m3];0,519;274;274.2;HxD VENA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;Lavado DCCC;[m3];0;320;320.2;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;Lavado Fibex;[m3];0,729;275;275.2;Fibex
8/07/2024;14/07/2024;AGUA;PMD;Lavado HxD Lamina;[m3];6;321;321.2;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;Lavado RCC;[m3];1;322;322.2;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;Lavado sala Casing;[m3];2,192;276;276.2;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;RCC;[m3];0,1;277;277.2;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;AGUA;PMD;Sala Casing;[m3];3,5;278;278.2;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;C25;[m3];0;25;25.1;GRUPO 25
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;C26;[m3];0;26;26.1;GRUPO 26
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;C32;[m3];1964,156706;32;32.1;GRUPO 32
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;C33;[m3];3176,799676;33;33.1;GRUPO 33
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;C58;[m3];0;58;58.1;GRUPO 58
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;C61;[m3];7929,860232;61;61.1;GRUPO 61
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;C62;[m3];0;62;62.1;GRUPO 62
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;C63;[m3];9818,703707;63;63.1;GRUPO 63
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;C64;[m3];3575,194344;64;64.1;GRUPO 64
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;C65;[m3];5646,836086;65;65.1;GRUPO 65
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;C68;[m3];4286,904386;68;68.1;GRUPO 68
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;C90;[m3];7353,737084;90;90.1;GRUPO 90
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;C96;[m3];0;96;96.1;GRUPO 96
8/07/2024;14/07/2024;A. COMPRIMIDO;UTILITIES;Compresor FILTROS;[m3];;200;200.1;
8/07/2024;14/07/2024;A. COMPRIMIDO;PMD;DCCC;[m3];;201;201.1;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;E25;[m3];0;404;404.1;GRUPO 25
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;E26;[m3];0;405;405.1;GRUPO 26
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;E30;[m3];1338,574007;408;408.1;GRUPO 30
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;E32;[m3];3173,639264;409;409.1;GRUPO 32
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;E33;[m3];2026,881501;410;410.1;GRUPO 33
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;E61;[m3];1555,080196;411;411.1;GRUPO 61
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;E62;[m3];9512,141956;412;412.1;GRUPO 62
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;E63;[m3];9647,182835;413;413.1;GRUPO 63
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;E64;[m3];2445,361714;414;414.1;GRUPO 64
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;E65;[m3];4602,500905;415;415.1;GRUPO 65
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;E68;[m3];3169,720209;417;417.1;GRUPO 68
8/07/2024;14/07/2024;A. COMPRIMIDO;GD;E90;[m3];1718,21866;420;420.1;GRUPO 90
8/07/2024;14/07/2024;A. COMPRIMIDO;FOCKE;E96;[m3];0;421;421.1;GRUPO 96
8/07/2024;14/07/2024;A. COMPRIMIDO;PMD;FIBEX;[m3];;202;202.1;
8/07/2024;14/07/2024;A. COMPRIMIDO;FILTROMAT;FILTROMAT;[m3];25853,38117;203;203.1; GRUPO 203
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G100;[m3];7341,405869;100;100.1; GRUPO 100
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G101;[m3];42,18521912;101;101.1; GRUPO 101
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G102;[m3];4255,678205;102;102.1; GRUPO 102
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G44;[m3];3872,662435;44;44.1; GRUPO 44
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G45;[m3];460,1137499;45;45.1; GRUPO 45
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G46;[m3];0;46;46.1; GRUPO 46
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G51;[m3];1799,508164;51;51.1; GRUPO 51
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G73;[m3];3,305876967;73;73.1; GRUPO 73
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G80;[m3];0;80;80.1; GRUPO 80
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G82;[m3];0;82;82.1; GRUPO 82
8/07/2024;14/07/2024;A. COMPRIMIDO;FMD;G84;[m3];0;84;84.1; GRUPO 84
8/07/2024;14/07/2024;A. COMPRIMIDO;PMD;HXD Lamina;[m3];;204;204.1;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;A. COMPRIMIDO;PMD;HXD Vena;[m3];;205;205.1;HxD VENA (pre-secado)
8/07/2024;14/07/2024;A. COMPRIMIDO;UTILITIES;Otros;[m3];;294;294.1;
8/07/2024;14/07/2024;A. COMPRIMIDO;UTILITIES;SALA COMPRESORES;[m3];;206;206.1;MCE+MVAR
8/07/2024;14/07/2024;A. COMPRIMIDO;PMD;SOPLADO;[m3];;280;280.1;
8/07/2024;14/07/2024;A. COMPRIMIDO;UTILITIES;TOTAL COMPRESORES;[m3];;208;208.1;MCE+MVAR
8/07/2024;14/07/2024;A. COMPRIMIDO;PMD;TOTAL Proceso;[m3];6968,586;209;209.1;TOTAL PMD
8/07/2024;14/07/2024;AGUA;UTILITIES;Ablandador Duchas;[m3];4;298;298.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Ablandador Sala Caldera;[m3];75,5;299;299.2;TOTAL PMD
8/07/2024;14/07/2024;AGUA;UTILITIES;Ablandador Sala Máquinas;[m3];30;300;300.2;TEMPERATURA
8/07/2024;14/07/2024;AGUA;UTILITIES;Ablandador SMD2;[m3];23,2;301;301.2;HUMEDAD
8/07/2024;14/07/2024;AGUA;UTILITIES;Agua caliente Camarines;[m3];27;210;210.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Baños Op1;[m3];0,724;211;211.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Baños Op2;[m3];0,189;212;212.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;BOMBA JOCKEY;[m3];26,03;281;281.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Cabina 1 Climatizado SMD 1;[m3];6,2;213;213.2;HUMEDAD
8/07/2024;14/07/2024;AGUA;UTILITIES;Cabina 2 Climatizado SMD 1;[m3];0;214;214.2;HUMEDAD
8/07/2024;14/07/2024;AGUA;UTILITIES;Cabina 3 Climatizado SMD 1;[m3];7,2;215;215.2;HUMEDAD
8/07/2024;14/07/2024;AGUA;UTILITIES;CALDERA;[m3];76;216;216.2;TOTAL PMD
8/07/2024;14/07/2024;AGUA;UTILITIES;Calderas (medidor sala bombas);[m3];0;217;217.2;TOTAL PMD
8/07/2024;14/07/2024;AGUA;UTILITIES;CLIMATIZADO SECTOR SMD2;[m3];24,8;218;218.2;HUMEDAD
8/07/2024;14/07/2024;AGUA;UTILITIES;Cocina;[m3];56,7;219;219.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Complejo deportivo;[m3];19;220;220.2;unitario
8/07/2024;14/07/2024;AGUA;OTROS;CONSUMO FABRICA;[m3];162;221;221.2;
8/07/2024;14/07/2024;AGUA;UTILITIES;Duchas;[m3];66;222;222.2;unitario
8/07/2024;14/07/2024;AGUA;SMD;E62;[m3];0;412;412.2;GRUPO 62
8/07/2024;14/07/2024;AGUA;SMD;E63;[m3];0,2;413;413.2;GRUPO 63
8/07/2024;14/07/2024;AGUA;UTILITIES;Entrada Planta Riles;[m3];298,2;302;302.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Entretecho Cocina 1;[m3];54;295;295.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Entretecho Cocina 2;[m3];1;296;296.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Estanque Agua Caliente (rojo);[m3];0;297;297.2;
8/07/2024;14/07/2024;AGUA;UTILITIES;Estanque Vacio;[m3];0;223;223.2;unitario
8/07/2024;14/07/2024;AGUA;OTROS;MATRIZ PMD;[m3];58;224;224.2;
8/07/2024;14/07/2024;AGUA;UTILITIES;MEDIDOR GENERAL;[m3];396;225;225.2;MCE
8/07/2024;14/07/2024;AGUA;UTILITIES;Of. Produccion;[m3];6,9;255;255.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Osmosis_Ppal_Consumida;[m3];138,46;352;352.2;
8/07/2024;14/07/2024;AGUA;UTILITIES;Osmosis_Ppal_Entrada;[m3];167,5;353;353.2;
8/07/2024;14/07/2024;AGUA;UTILITIES;Osmosis_Ppal_Rechazo;[m3];0;354;354.2;
8/07/2024;14/07/2024;AGUA;UTILITIES;Osmosis_Ppal_Reciclada;[m3];147;355;355.2;
8/07/2024;14/07/2024;AGUA;UTILITIES;PLANTA OSMOSIS;[m3];0;226;226.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;PLANTA RILES;[m3];0,051;227;227.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Planta Riles (Salida);[m3];63;289;289.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;RECHAZO OSMOSIS;[m3];0;228;228.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Reciclado Organico (ORCA);[m3];5,1;303;303.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Recuperación Cabinas SMD 1;[m3];2;323;323.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Recuperación Cabinas SMD 2;[m3];34;324;324.2;unitario
8/07/2024;14/07/2024;AGUA;UTILITIES;Recuperación Lluvia Norte;[m3];0;341;341.2;PRECIPITACIONES
8/07/2024;14/07/2024;AGUA;UTILITIES;Recuperación Lluvia Sur;[m3];0;342;342.2;PRECIPITACIONES
8/07/2024;14/07/2024;AGUA;UTILITIES;RETORNO CONDENSADO;[m3];1,1;284;284.2;VAPOR TOTAL
8/07/2024;14/07/2024;AGUA;UTILITIES;Retrolavado Osmosis Caldera;[m3];;343;343.2;
8/07/2024;14/07/2024;AGUA;SMD;Sala Pasteros;[m3];8,8;290;290.2;
8/07/2024;14/07/2024;AGUA;UTILITIES;Sobrecalentador Caldera;[m3];;344;344.2;
8/07/2024;14/07/2024;AGUA;UTILITIES;Torre sulzer 1;[m3];0;229;229.2;TEMPERATURA
8/07/2024;14/07/2024;AGUA;UTILITIES;Torre sulzer 2;[m3];8,3;230;230.2;
8/07/2024;14/07/2024;CDD;UTILITIES;CDD;[°C];0;328;;
8/07/2024;14/07/2024;Energía Eléctrica;PMD;Admoist;[kWh];89;231;231.3;HxD VENA (pre-secado)
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Aire Acondicionado SMD1;[kWh];3277;232;232.3;HUMEDAD
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Aire Acondicionado SMD2;[kWh];9800;233;233.3;HUMEDAD
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;ALMACENES;[kWh];1710;234;234.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;AN1;[kWh];0;235;235.3;
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;AN2;[kWh];0;236;236.3;
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;AN3;[kWh];471;237;237.3;MCE
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;AN4;[kWh];1262,0625;238;238.3;MCE
8/07/2024;14/07/2024;Energía Eléctrica;Supply;BPT;[kWh];5189,25;239;239.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;C25;[kWh];0;25;25.3;GRUPO 25
8/07/2024;14/07/2024;Energía Eléctrica;GD;C26;[kWh];0;26;26.3;GRUPO 26
8/07/2024;14/07/2024;Energía Eléctrica;GD;C32;[kWh];1544;32;32.3;GRUPO 32
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;C33;[kWh];1833;33;33.3;GRUPO 33
8/07/2024;14/07/2024;Energía Eléctrica;GD;C58;[kWh];795;58;58.3;GRUPO 58
8/07/2024;14/07/2024;Energía Eléctrica;GD;C61;[kWh];1142;61;61.3;GRUPO 61
8/07/2024;14/07/2024;Energía Eléctrica;GD;C62;[kWh];1577;62;62.3;GRUPO 62
8/07/2024;14/07/2024;Energía Eléctrica;GD;C63;[kWh];2015;63;63.3;GRUPO 63
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;C64;[kWh];1559;64;64.3;GRUPO 64
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;C65;[kWh];2945;65;65.3;GRUPO 65
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;C68;[kWh];1705;68;68.3;GRUPO 68
8/07/2024;14/07/2024;Energía Eléctrica;GD;C88;[kWh];34,75;88;88.3;GRUPO 88
8/07/2024;14/07/2024;Energía Eléctrica;GD;C90;[kWh];1469;90;90.3;GRUPO 90
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;C96;[kWh];0;96;96.3;GRUPO 96
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Calderas;[kWh];1455;216;216.3;VAPOR TOTAL
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Chiller SMD1;[kWh];0;329;329.3;TEMPERATURA
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Chiller SMD2;[kWh];42;330;330.3;TEMPERATURA
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;CLIMATIZADO BODEGA HEBRAS;[kWh];;285;285.3;HUMEDAD
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Colector 1;[kWh];;241;241.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Colector 2;[kWh];949;242;242.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Complejo deportivo;[kWh];;220;220.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Compresor FILTROS;[kWh];0;200;200.3;
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Compresor SALA;[kWh];21515;243;243.3;MCE+MVAR
8/07/2024;14/07/2024;Energía Eléctrica;PMD;DCCC;[kWh];280,15625;201;201.3;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;E25;[kWh];2340,881362;404;404.3;GRUPO 25
8/07/2024;14/07/2024;Energía Eléctrica;GD;E26;[kWh];0;405;405.3;GRUPO 26
8/07/2024;14/07/2024;Energía Eléctrica;GD;E28;[kWh];0;406;406.3;GRUPO 28
8/07/2024;14/07/2024;Energía Eléctrica;GD;E30;[kWh];517;408;408.3;GRUPO 30
8/07/2024;14/07/2024;Energía Eléctrica;GD;E32;[kWh];375;409;409.3;GRUPO 32
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;E33;[kWh];655,0340381;410;410.3;GRUPO 33
8/07/2024;14/07/2024;Energía Eléctrica;GD;E61;[kWh];3333;411;411.3;GRUPO 61
8/07/2024;14/07/2024;Energía Eléctrica;GD;E62;[kWh];2004;412;412.3;GRUPO 62
8/07/2024;14/07/2024;Energía Eléctrica;GD;E63;[kWh];3352;413;413.3;GRUPO 63
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;E64;[kWh];599;414;414.3;GRUPO 64
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;E65;[kWh];1009;415;415.3;GRUPO 65
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;E68;[kWh];695;417;417.3;GRUPO 68
8/07/2024;14/07/2024;Energía Eléctrica;GD;E88;[kWh];0;419;419.3;GRUPO 88
8/07/2024;14/07/2024;Energía Eléctrica;GD;E90;[kWh];739;420;420.3;GRUPO 90
8/07/2024;14/07/2024;Energía Eléctrica;FOCKE;E96;[kWh];0;421;421.3;GRUPO 96
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;EP1;[kWh];0;244;244.3;
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;EP2;[kWh];0;245;245.3;
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;EP3;[kWh];1441;246;246.3;MCE1
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;EP4;[kWh];3036;247;247.3;MCE2
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;EP5;[kWh];1;248;248.3;MCE3
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;EP6;[kWh];0;249;249.3;
8/07/2024;14/07/2024;Energía Eléctrica;PMD;Fibex;[kWh];7934;202;202.3;Fibex
8/07/2024;14/07/2024;Energía Eléctrica;FILTROMAT;FILTROMAT;[kWh];2251,25;203;203.3; GRUPO 203
8/07/2024;14/07/2024;Energía Eléctrica;FMD;G100;[kWh];1618;100;100.3; GRUPO 100
8/07/2024;14/07/2024;Energía Eléctrica;FMD;G101;[kWh];91;101;101.3; GRUPO 101
8/07/2024;14/07/2024;Energía Eléctrica;FMD;G102;[kWh];1117,5;102;102.3; GRUPO 102
8/07/2024;14/07/2024;Energía Eléctrica;FMD;G44;[kWh];1517;44;44.3; GRUPO 44
8/07/2024;14/07/2024;Energía Eléctrica;FMD;G46;[kWh];0;46;46.3; GRUPO 46
8/07/2024;14/07/2024;Energía Eléctrica;FMD;G51;[kWh];574;51;51.3; GRUPO 51
8/07/2024;14/07/2024;Energía Eléctrica;FMD;G73;[kWh];2;73;73.3; GRUPO 73
8/07/2024;14/07/2024;Energía Eléctrica;FMD;G80;[kWh];0;80;80.3; GRUPO 80
8/07/2024;14/07/2024;Energía Eléctrica;FMD;G82;[kWh];0;82;82.3; GRUPO 82
8/07/2024;14/07/2024;Energía Eléctrica;FMD;G84;[kWh];3673,5;84;84.3; GRUPO 84
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Generador 1;[kWh];0;356;356.3;MCE
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Generador 2;[kWh];0;357;357.3;MCE
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Generador 3;[kWh];610,78125;358;358.3;MCE
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Generador 4;[kWh];0;359;359.3;MCE
8/07/2024;14/07/2024;Energía Eléctrica;PMD;General PMD;[kWh];1438,5;251;251.3;TOTAL PMD
8/07/2024;14/07/2024;Energía Eléctrica;PMD;HxD Lamina;[kWh];2481;204;204.3;
8/07/2024;14/07/2024;Energía Eléctrica;PMD;HxD Vena;[kWh];1918;205;205.3;
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Iluminación Acceso;[kWh];;345;345.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Iluminación BPT;[kWh];;346;346.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Iluminacion FMD;[kWh];;347;347.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Iluminación Oficinas;[kWh];681,6;348;348.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Iluminacion PMD;[kWh];;349;349.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Iluminacion SMD 1.1;[kWh];;350;350.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Iluminacion SMD 2;[kWh];;351;351.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Manejadoras SMD 2;[kWh];;315;315.3;HUMEDAD
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;MEDIDOR GENERAL;[kWh];174159,6268;225;225.3;MCE
8/07/2024;14/07/2024;Energía Eléctrica;OFICINAS;Of. Adminstrativas;[kWh];;254;254.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;OFICINAS;Of. Produccion;[kWh];;255;255.3;unitario
21/10/2024;27/10/2024;Energía Eléctrica;UTILITIES;Osmosis Ppal;[kWh];138,475;360;360.3;
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Otros;[kWh];;294;294.3;
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Planta de Riles;[kWh];;361;361.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Planta Solar;[kWh];727,029;291;291.3;IRRADIACION
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Planta_Solar_Ppal;[kWh];39831;362;362.3;IRRADIACION
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Total Aire Acondicionado SMD;[kWh];;256;256.3;
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;TOTAL ALUMBRADO;[kWh];;286;286.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;TOTAL AN;[kWh];;257;257.3;MCE
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;TOTAL COMPRESORES;[kWh];21515;208;208.3;MCE+MVAR
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;TOTAL Energía Electrica;[kWh];;363;363.3;MCE
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;TOTAL EP;[kWh];;258;258.3;MCE
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;TOTAL PALETIZADO;[kWh];;259;259.3;unitario
8/07/2024;14/07/2024;Energía Eléctrica;UTILITIES;Vacío;[kWh];4522,75;260;260.3;MCE
8/07/2024;14/07/2024;Energía Refrigeracion;UTILITIES;Chiller 1;[TNh];9;287;287.4;
8/07/2024;14/07/2024;Energía Refrigeracion;UTILITIES;Chiller 2;[TNh];522;288;288.4;
8/07/2024;14/07/2024;GAS;UTILITIES;Calderas;[m3];6085,961595;216;216.5;VAPOR TOTAL
8/07/2024;14/07/2024;GAS;UTILITIES;Caldereta Duchas #1;[m3];358,78;282;282.5;TEMPERATURA
8/07/2024;14/07/2024;GAS;UTILITIES;Caldereta Duchas #2;[m3];510,17;283;283.5;TEMPERATURA
8/07/2024;14/07/2024;GAS;UTILITIES;Calefaccion FMD1;[m3];0;261;261.5;
8/07/2024;14/07/2024;GAS;UTILITIES;Calefaccion FMD2;[m3];0;262;262.5;
8/07/2024;14/07/2024;GAS;UTILITIES;Calefaccion PMD;[m3];0;263;263.5;
8/07/2024;14/07/2024;GAS;UTILITIES;Calefaccion SMD1;[m3];1561,004758;264;264.5;TEMPERATURA
8/07/2024;14/07/2024;GAS;UTILITIES;Cocina;[m3];106;219;219.5;unitario
8/07/2024;14/07/2024;GAS;PMD;HxD Lamina;[m3];2205,585904;204;204.5;
8/07/2024;14/07/2024;GAS;PMD;HxD Vena;[m3];2248,851094;205;205.5;
8/07/2024;14/07/2024;GAS;UTILITIES;MEDIDOR GENERAL;[m3];15968;225;225.5;MCE
8/07/2024;14/07/2024;GAS;UTILITIES;Otros;[m3];;294;294.5;
8/07/2024;14/07/2024;HDD;UTILITIES;HDD;[°C];78,3;331;;
8/07/2024;14/07/2024;Running Time;PMD;Admoist;[hrs];;231;;HxD VENA (pre-secado)
8/07/2024;14/07/2024;Running Time;PMD;DCCC;[hrs];;201;;HxD LAMINA (pre-secado)
8/07/2024;14/07/2024;Running Time;PMD;FIBEX;[hrs];;202;;
8/07/2024;14/07/2024;Running Time;PMD;HxD Lamina;[hrs];;204;;
8/07/2024;14/07/2024;Running Time;PMD;HxD Vena;[hrs];;205;;
8/07/2024;14/07/2024;VACIO;UTILITIES;B. Busch 1;[m3];43882,49361;316;316.6;
8/07/2024;14/07/2024;VACIO;UTILITIES;B. Busch 2;[m3];38624,62099;317;317.6;
8/07/2024;14/07/2024;VACIO;UTILITIES;B. Busch 3;[m3];22875,94565;318;318.6;
8/07/2024;14/07/2024;VACIO;UTILITIES;B. Busch 4;[m3];31546,37526;319;319.6;
